fecha,tipo_ingreso,linea,ingreso
2020-11-01,Recargas,Línea 3,911219
2020-11-01,Recargas,Línea 4,40953
2020-11-01,Recargas,Línea 5,273857
2020-11-01,Recargas,Línea 6,93772
2020-11-01,Recargas,Línea 7,364359
2020-11-01,Recargas,Línea 8,370862
2020-11-01,Recargas,Línea 9,388607
2020-11-01,Recargas,Línea A,416195
2020-11-01,Recargas,Línea B,584370
2020-11-01,Recargas,Línea 12,605975
2020-11-01,Tarjetas,Línea 1,11325
2020-11-01,Tarjetas,Línea 2,11850
2020-11-01,Tarjetas,Línea 3,11085
2020-11-01,Tarjetas,Línea 4,240
2020-11-01,Tarjetas,Línea 5,5820
2020-11-01,Tarjetas,Línea 6,1140
2020-11-01,Tarjetas,Línea 7,3645
2020-11-01,Tarjetas,Línea 8,4050
2020-11-01,Tarjetas,Línea 9,3435
2020-11-01,Tarjetas,Línea A,4950
2020-11-01,Tarjetas,Línea B,1530
2020-11-01,Tarjetas,Línea 12,15810
2020-11-02,Boletos,Línea 1,432325
2020-11-02,Boletos,Línea 2,319275
2020-11-02,Boletos,Línea 3,280900
2020-11-02,Boletos,Línea 4,40250
2020-11-02,Boletos,Línea 5,137175
2020-11-02,Boletos,Línea 6,38350
2020-11-02,Boletos,Línea 7,97925
2020-11-02,Boletos,Línea 8,167225
2020-11-02,Boletos,Línea 9,123800
2020-11-02,Boletos,Línea A,210600
2020-11-02,Boletos,Línea B,247500
2020-11-02,Boletos,Línea 12,0
2020-11-02,Recargas,Línea 1,946007
2020-11-02,Recargas,Línea 2,854735
2020-11-02,Recargas,Línea 3,943682
2020-11-02,Recargas,Línea 4,63675
2020-11-02,Recargas,Línea 5,295536
2020-11-02,Recargas,Línea 6,143792
2020-11-02,Recargas,Línea 7,422958
2020-11-02,Recargas,Línea 8,486209
2020-11-02,Recargas,Línea 9,384902
2020-11-02,Recargas,Línea A,489961
2020-11-02,Recargas,Línea B,621666
2020-11-02,Recargas,Línea 12,842131
2020-11-02,Tarjetas,Línea 1,10905
2020-11-02,Tarjetas,Línea 2,11130
2020-11-02,Tarjetas,Línea 3,8985
2020-11-02,Tarjetas,Línea 4,240
2020-11-02,Tarjetas,Línea 5,4215
2020-11-02,Tarjetas,Línea 6,1170
2020-11-02,Tarjetas,Línea 7,5130
2020-11-02,Tarjetas,Línea 8,4230
2020-11-02,Tarjetas,Línea 9,4320
2020-11-02,Tarjetas,Línea A,4185
2020-11-02,Tarjetas,Línea B,6945
2020-11-02,Tarjetas,Línea 12,18015
2020-11-03,Boletos,Línea 1,591925
2020-11-03,Boletos,Línea 2,442750
2020-11-03,Boletos,Línea 3,402975
2020-11-03,Boletos,Línea 4,53450
2020-11-03,Boletos,Línea 5,181050
2020-11-03,Boletos,Línea 6,56400
2020-11-03,Boletos,Línea 7,131250
2020-11-03,Boletos,Línea 8,219150
2020-11-03,Boletos,Línea 9,170950
2020-11-03,Boletos,Línea A,264350
2020-11-03,Boletos,Línea B,298075
2020-11-03,Boletos,Línea 12,0
2020-11-03,Recargas,Línea 1,1296307
2020-11-03,Recargas,Línea 2,1268947
2020-11-03,Recargas,Línea 3,1365977
2020-11-03,Recargas,Línea 4,79807
2020-11-03,Recargas,Línea 5,374133
2020-11-03,Recargas,Línea 6,185626
2020-11-03,Recargas,Línea 7,633023
2020-11-03,Recargas,Línea 8,624521
2020-11-03,Recargas,Línea 9,537263
2020-11-03,Recargas,Línea A,607960
2020-11-03,Recargas,Línea B,776615
2020-11-03,Recargas,Línea 12,1136219
2020-11-03,Tarjetas,Línea 1,15060
2020-11-03,Tarjetas,Línea 2,14820
2020-11-03,Tarjetas,Línea 3,12600
2020-11-03,Tarjetas,Línea 4,525
2020-11-03,Tarjetas,Línea 5,5250
2020-11-03,Tarjetas,Línea 6,1335
2020-11-03,Tarjetas,Línea 7,4485
2020-11-03,Tarjetas,Línea 8,5040
2020-11-03,Tarjetas,Línea 9,4200
2020-11-03,Tarjetas,Línea A,5520
2020-11-03,Tarjetas,Línea B,7695
2020-11-03,Tarjetas,Línea 12,23775
2020-11-04,Boletos,Línea 1,562975
2020-11-04,Boletos,Línea 2,439575
2020-11-04,Boletos,Línea 3,383775
2020-11-04,Boletos,Línea 4,51250
2020-11-04,Boletos,Línea 5,166400
2020-11-04,Boletos,Línea 6,57600
2020-11-04,Boletos,Línea 7,124250
2020-11-04,Boletos,Línea 8,216050
2020-11-04,Boletos,Línea 9,167050
2020-11-04,Boletos,Línea A,257350
2020-11-04,Boletos,Línea B,307350
2020-11-04,Boletos,Línea 12,0
2020-11-04,Recargas,Línea 1,1234483
2020-11-04,Recargas,Línea 2,1207327
2020-11-04,Recargas,Línea 3,1343960
2020-11-04,Recargas,Línea 4,72752
2020-11-04,Recargas,Línea 5,297451
2020-11-04,Recargas,Línea 6,159775
2020-11-04,Recargas,Línea 7,627067
2020-11-04,Recargas,Línea 8,574583
2020-11-04,Recargas,Línea 9,548772
2020-11-04,Recargas,Línea A,524408
2020-11-04,Recargas,Línea B,706421
2020-11-04,Recargas,Línea 12,1030718
2020-11-04,Tarjetas,Línea 1,13455
2020-11-04,Tarjetas,Línea 2,12705
2020-11-04,Tarjetas,Línea 3,11805
2020-11-04,Tarjetas,Línea 4,405
2020-11-04,Tarjetas,Línea 5,2535
2020-11-04,Tarjetas,Línea 6,1425
2020-11-04,Tarjetas,Línea 7,6180
2020-11-04,Tarjetas,Línea 8,5055
2020-11-04,Tarjetas,Línea 9,4155
2020-11-04,Tarjetas,Línea A,4710
2020-11-04,Tarjetas,Línea B,6735
2020-11-04,Tarjetas,Línea 12,21435
2020-11-05,Boletos,Línea 1,554025
2020-11-05,Boletos,Línea 2,439500
2020-11-05,Boletos,Línea 3,384000
2020-11-05,Boletos,Línea 4,52100
2020-11-05,Boletos,Línea 5,164875
2020-11-05,Boletos,Línea 6,53650
2020-11-05,Boletos,Línea 7,124900
2020-11-05,Boletos,Línea 8,216200
2020-11-05,Boletos,Línea 9,165925
2020-11-05,Boletos,Línea A,250300
2020-11-05,Boletos,Línea B,304500
2020-11-05,Boletos,Línea 12,0
2020-11-05,Recargas,Línea 1,1149484
2020-11-05,Recargas,Línea 2,1152267
2020-11-05,Recargas,Línea 3,1229237
2020-11-05,Recargas,Línea 4,66852
2020-11-05,Recargas,Línea 5,309622
2020-11-05,Recargas,Línea 6,160397
2020-11-05,Recargas,Línea 7,562799
2020-11-05,Recargas,Línea 8,546341
2020-11-05,Recargas,Línea 9,525704
2020-11-05,Recargas,Línea A,557798
2020-11-05,Recargas,Línea B,666176
2020-11-05,Recargas,Línea 12,980537
2020-11-05,Tarjetas,Línea 1,10515
2020-11-05,Tarjetas,Línea 2,12165
2020-11-05,Tarjetas,Línea 3,10440
2020-11-05,Tarjetas,Línea 4,255
2020-11-05,Tarjetas,Línea 5,2970
2020-11-05,Tarjetas,Línea 6,1155
2020-11-05,Tarjetas,Línea 7,4800
2020-11-05,Tarjetas,Línea 8,4185
2020-11-05,Tarjetas,Línea 9,3015
2020-11-05,Tarjetas,Línea A,3765
2020-11-05,Tarjetas,Línea B,6105
2020-11-05,Tarjetas,Línea 12,20550
2020-11-06,Boletos,Línea 1,605175
2020-11-06,Boletos,Línea 2,470650
2020-11-06,Boletos,Línea 3,411300
2020-11-06,Boletos,Línea 4,58500
2020-11-06,Boletos,Línea 5,175850
2020-11-06,Boletos,Línea 6,58950
2020-11-06,Boletos,Línea 7,143550
2020-11-06,Boletos,Línea 8,227675
2020-11-06,Boletos,Línea 9,175850
2020-11-06,Boletos,Línea A,266550
2020-11-06,Boletos,Línea B,313725
2020-11-06,Boletos,Línea 12,0
2020-11-06,Recargas,Línea 1,1204219
2020-11-06,Recargas,Línea 2,1230145
2020-11-06,Recargas,Línea 3,1249498
2020-11-06,Recargas,Línea 4,62390
2020-11-06,Recargas,Línea 5,347220
2020-11-06,Recargas,Línea 6,161468
2020-11-06,Recargas,Línea 7,625250
2020-11-06,Recargas,Línea 8,564930
2020-11-06,Recargas,Línea 9,511472
2020-11-06,Recargas,Línea A,540429
2020-11-06,Recargas,Línea B,675822
2020-11-06,Recargas,Línea 12,1036243
2020-11-06,Tarjetas,Línea 1,11145
2020-11-06,Tarjetas,Línea 2,12525
2020-11-06,Tarjetas,Línea 3,9885
2020-11-06,Tarjetas,Línea 4,300
2020-11-06,Tarjetas,Línea 5,3825
2020-11-06,Tarjetas,Línea 6,1155
2020-11-06,Tarjetas,Línea 7,5415
2020-11-06,Tarjetas,Línea 8,4650
2020-11-06,Tarjetas,Línea 9,3855
2020-11-06,Tarjetas,Línea A,4005
2020-11-06,Tarjetas,Línea B,7530
2020-11-06,Tarjetas,Línea 12,21675
2020-11-07,Boletos,Línea 1,639350
2020-11-07,Boletos,Línea 2,512000
2020-11-07,Boletos,Línea 3,396350
2020-11-07,Boletos,Línea 4,62500
2020-11-07,Boletos,Línea 5,182850
2020-11-07,Boletos,Línea 6,52950
2020-11-07,Boletos,Línea 7,138750
2020-11-07,Boletos,Línea 8,228925
2020-11-07,Boletos,Línea 9,166525
2020-11-07,Boletos,Línea A,272600
2020-11-07,Boletos,Línea B,346875
2020-11-07,Boletos,Línea 12,0
2020-11-07,Recargas,Línea 1,1210958
2020-11-07,Recargas,Línea 2,1220846
2020-11-07,Recargas,Línea 3,1233698
2020-11-07,Recargas,Línea 4,79701
2020-11-07,Recargas,Línea 5,297969
2020-11-07,Recargas,Línea 6,133558
2020-11-07,Recargas,Línea 7,581751
2020-11-07,Recargas,Línea 8,581057
2020-11-07,Recargas,Línea 9,532129
2020-11-07,Recargas,Línea A,545308
2020-11-07,Recargas,Línea B,728188
2020-11-07,Recargas,Línea 12,1026984
2020-11-07,Tarjetas,Línea 1,13170
2020-11-07,Tarjetas,Línea 2,14400
2020-11-07,Tarjetas,Línea 3,12390
2020-11-07,Tarjetas,Línea 4,540
2020-11-07,Tarjetas,Línea 5,3855
2020-11-07,Tarjetas,Línea 6,1305
2020-11-07,Tarjetas,Línea 7,5535
2020-11-07,Tarjetas,Línea 8,4875
2020-11-07,Tarjetas,Línea 9,4845
2020-11-07,Tarjetas,Línea A,4095
2020-11-07,Tarjetas,Línea B,6930
2020-11-07,Tarjetas,Línea 12,23745
2020-11-08,Boletos,Línea 1,399550
2020-11-08,Boletos,Línea 2,283625
2020-11-08,Boletos,Línea 3,231400
2020-11-08,Boletos,Línea 4,35050
2020-11-08,Boletos,Línea 5,124050
2020-11-08,Boletos,Línea 6,27600
2020-11-08,Boletos,Línea 7,76150
2020-11-08,Boletos,Línea 8,135400
2020-11-08,Boletos,Línea 9,93875
2020-11-08,Boletos,Línea A,176050
2020-11-08,Boletos,Línea B,212600
2020-11-08,Boletos,Línea 12,0
2020-11-08,Recargas,Línea 1,782770
2020-11-08,Recargas,Línea 2,777169
2020-11-08,Recargas,Línea 3,844512
2020-11-08,Recargas,Línea 4,41427
2020-11-08,Recargas,Línea 5,244640
2020-11-08,Recargas,Línea 6,76959
2020-11-08,Recargas,Línea 7,348399
2020-11-08,Recargas,Línea 8,411087
2020-11-08,Recargas,Línea 9,343126
2020-11-08,Recargas,Línea A,390814
2020-11-08,Recargas,Línea B,528810
2020-11-08,Recargas,Línea 12,627077
2020-11-08,Tarjetas,Línea 1,9945
2020-11-08,Tarjetas,Línea 2,10365
2020-11-08,Tarjetas,Línea 3,10035
2020-11-08,Tarjetas,Línea 4,195
2020-11-08,Tarjetas,Línea 5,2745
2020-11-08,Tarjetas,Línea 6,750
2020-11-08,Tarjetas,Línea 7,3990
2020-11-08,Tarjetas,Línea 8,3930
2020-11-08,Tarjetas,Línea 9,3000
2020-11-08,Tarjetas,Línea A,4095
2020-11-08,Tarjetas,Línea B,6210
2020-11-08,Tarjetas,Línea 12,16905
2020-11-09,Boletos,Línea 1,636025
2020-11-09,Boletos,Línea 2,479950
2020-11-09,Boletos,Línea 3,433975
2020-11-09,Boletos,Línea 4,58075
2020-11-09,Boletos,Línea 5,188950
2020-11-09,Boletos,Línea 6,62650
2020-11-09,Boletos,Línea 7,149000
2020-11-09,Boletos,Línea 8,241300
2020-11-09,Boletos,Línea 9,184200
2020-11-09,Boletos,Línea A,289950
2020-11-09,Boletos,Línea B,333125
2020-11-09,Boletos,Línea 12,0
2020-11-09,Recargas,Línea 1,1326835
2020-11-09,Recargas,Línea 2,1304799
2020-11-09,Recargas,Línea 3,1356583
2020-11-09,Recargas,Línea 4,91231
2020-11-09,Recargas,Línea 5,379078
2020-11-09,Recargas,Línea 6,186277
2020-11-09,Recargas,Línea 7,587774
2020-11-09,Recargas,Línea 8,640956
2020-11-09,Recargas,Línea 9,513783
2020-11-09,Recargas,Línea A,613991
2020-11-09,Recargas,Línea B,813371
2020-11-09,Recargas,Línea 12,1157120
2020-11-09,Tarjetas,Línea 1,14850
2020-11-09,Tarjetas,Línea 2,13230
2020-11-09,Tarjetas,Línea 3,11685
2020-11-09,Tarjetas,Línea 4,525
2020-11-09,Tarjetas,Línea 5,3705
2020-11-09,Tarjetas,Línea 6,1005
2020-11-09,Tarjetas,Línea 7,4815
2020-11-09,Tarjetas,Línea 8,4845
2020-11-09,Tarjetas,Línea 9,3750
2020-11-09,Tarjetas,Línea A,5400
2020-11-09,Tarjetas,Línea B,6690
2020-11-09,Tarjetas,Línea 12,24795
2020-11-10,Boletos,Línea 1,568125
2020-11-10,Boletos,Línea 2,441825
2020-11-10,Boletos,Línea 3,386675
2020-11-10,Boletos,Línea 4,52025
2020-11-10,Boletos,Línea 5,162900
2020-11-10,Boletos,Línea 6,52400
2020-11-10,Boletos,Línea 7,134825
2020-11-10,Boletos,Línea 8,215700
2020-11-10,Boletos,Línea 9,166675
2020-11-10,Boletos,Línea A,265200
2020-11-10,Boletos,Línea B,294475
2020-11-10,Boletos,Línea 12,0
2020-11-10,Recargas,Línea 1,1238728
2020-11-10,Recargas,Línea 2,1195192
2020-11-10,Recargas,Línea 3,1338653
2020-11-10,Recargas,Línea 4,72603
2020-11-10,Recargas,Línea 5,306715
2020-11-10,Recargas,Línea 6,170620
2020-11-10,Recargas,Línea 7,663659
2020-11-10,Recargas,Línea 8,580132
2020-11-10,Recargas,Línea 9,518703
2020-11-10,Recargas,Línea A,571095
2020-11-10,Recargas,Línea B,747640
2020-11-10,Recargas,Línea 12,1012964
2020-11-10,Tarjetas,Línea 1,12105
2020-11-10,Tarjetas,Línea 2,12615
2020-11-10,Tarjetas,Línea 3,10350
2020-11-10,Tarjetas,Línea 4,480
2020-11-10,Tarjetas,Línea 5,3375
2020-11-10,Tarjetas,Línea 6,1350
2020-11-10,Tarjetas,Línea 7,5370
2020-11-10,Tarjetas,Línea 8,4605
2020-11-10,Tarjetas,Línea 9,3225
2020-11-10,Tarjetas,Línea A,4125
2020-11-10,Tarjetas,Línea B,6015
2020-11-10,Tarjetas,Línea 12,20310
2020-11-11,Boletos,Línea 1,574450
2020-11-11,Boletos,Línea 2,454600
2020-11-11,Boletos,Línea 3,390810
2020-11-11,Boletos,Línea 4,52350
2020-11-11,Boletos,Línea 5,164450
2020-11-11,Boletos,Línea 6,53700
2020-11-11,Boletos,Línea 7,132775
2020-11-11,Boletos,Línea 8,219150
2020-11-11,Boletos,Línea 9,166650
2020-11-11,Boletos,Línea A,256100
2020-11-11,Boletos,Línea B,311100
2020-11-11,Boletos,Línea 12,0
2020-11-11,Recargas,Línea 1,1146274
2020-11-11,Recargas,Línea 2,1181871
2020-11-11,Recargas,Línea 3,1282309
2020-11-11,Recargas,Línea 4,70111
2020-11-11,Recargas,Línea 5,310072
2020-11-11,Recargas,Línea 6,155454
2020-11-11,Recargas,Línea 7,562025
2020-11-11,Recargas,Línea 8,587088
2020-11-11,Recargas,Línea 9,514484
2020-11-11,Recargas,Línea A,497878
2020-11-11,Recargas,Línea B,623019
2020-11-11,Recargas,Línea 12,1033718
2020-11-11,Tarjetas,Línea 1,10455
2020-11-11,Tarjetas,Línea 2,11610
2020-11-11,Tarjetas,Línea 3,9930
2020-11-11,Tarjetas,Línea 4,375
2020-11-11,Tarjetas,Línea 5,2955
2020-11-11,Tarjetas,Línea 6,975
2020-11-11,Tarjetas,Línea 7,4650
2020-11-11,Tarjetas,Línea 8,5205
2020-11-11,Tarjetas,Línea 9,3840
2020-11-11,Tarjetas,Línea A,3825
2020-11-11,Tarjetas,Línea B,5370
2020-11-11,Tarjetas,Línea 12,21630
2020-11-12,Boletos,Línea 1,578750
2020-11-12,Boletos,Línea 2,457375
2020-11-12,Boletos,Línea 3,399090
2020-11-12,Boletos,Línea 4,54450
2020-11-12,Boletos,Línea 5,168600
2020-11-12,Boletos,Línea 6,51675
2020-11-12,Boletos,Línea 7,135050
2020-11-12,Boletos,Línea 8,225425
2020-11-12,Boletos,Línea 9,176250
2020-11-12,Boletos,Línea A,260450
2020-11-12,Boletos,Línea B,315000
2020-11-12,Boletos,Línea 12,0
2020-11-12,Recargas,Línea 1,1183645
2020-11-12,Recargas,Línea 2,1157194
2020-11-12,Recargas,Línea 3,1247386
2020-11-12,Recargas,Línea 4,69210
2020-11-12,Recargas,Línea 5,292211
2020-11-12,Recargas,Línea 6,154538
2020-11-12,Recargas,Línea 7,558000
2020-11-12,Recargas,Línea 8,544737
2020-11-12,Recargas,Línea 9,510118
2020-11-12,Recargas,Línea A,522682
2020-11-12,Recargas,Línea B,713884
2020-11-12,Recargas,Línea 12,981689
2020-11-12,Tarjetas,Línea 1,11055
2020-11-12,Tarjetas,Línea 2,12570
2020-11-12,Tarjetas,Línea 3,10470
2020-11-12,Tarjetas,Línea 4,570
2020-11-12,Tarjetas,Línea 5,2820
2020-11-12,Tarjetas,Línea 6,1170
2020-11-12,Tarjetas,Línea 7,3720
2020-11-12,Tarjetas,Línea 8,4305
2020-11-12,Tarjetas,Línea 9,3045
2020-11-12,Tarjetas,Línea A,4065
2020-11-12,Tarjetas,Línea B,6210
2020-11-12,Tarjetas,Línea 12,21285
2020-11-13,Boletos,Línea 1,653750
2020-11-13,Boletos,Línea 2,526375
2020-11-13,Boletos,Línea 3,440650
2020-11-13,Boletos,Línea 4,59150
2020-11-13,Boletos,Línea 5,182725
2020-11-13,Boletos,Línea 6,59725
2020-11-13,Boletos,Línea 7,152100
2020-11-13,Boletos,Línea 8,246500
2020-11-13,Boletos,Línea 9,191100
2020-11-13,Boletos,Línea A,270850
2020-11-13,Boletos,Línea B,347900
2020-11-13,Boletos,Línea 12,0
2020-11-13,Recargas,Línea 1,1259000
2020-11-13,Recargas,Línea 2,1265708
2020-11-13,Recargas,Línea 3,1344010
2020-11-13,Recargas,Línea 4,73166
2020-11-13,Recargas,Línea 5,324548
2020-11-13,Recargas,Línea 6,170623
2020-11-13,Recargas,Línea 7,644521
2020-11-13,Recargas,Línea 8,637512
2020-11-13,Recargas,Línea 9,561296
2020-11-13,Recargas,Línea A,597129
2020-11-13,Recargas,Línea B,746667
2020-11-13,Recargas,Línea 12,1115426
2020-11-13,Tarjetas,Línea 1,11475
2020-11-13,Tarjetas,Línea 2,12390
2020-11-13,Tarjetas,Línea 3,10545
2020-11-13,Tarjetas,Línea 4,390
2020-11-13,Tarjetas,Línea 5,3690
2020-11-13,Tarjetas,Línea 6,1260
2020-11-13,Tarjetas,Línea 7,4905
2020-11-13,Tarjetas,Línea 8,4575
2020-11-13,Tarjetas,Línea 9,3360
2020-11-13,Tarjetas,Línea A,4470
2020-11-13,Tarjetas,Línea B,6525
2020-11-13,Tarjetas,Línea 12,23850
2020-11-14,Boletos,Línea 1,695550
2020-11-14,Boletos,Línea 2,568975
2020-11-14,Boletos,Línea 3,432925
2020-11-14,Boletos,Línea 4,62900
2020-11-14,Boletos,Línea 5,200150
2020-11-14,Boletos,Línea 6,53500
2020-11-14,Boletos,Línea 7,153850
2020-11-14,Boletos,Línea 8,248150
2020-11-14,Boletos,Línea 9,187400
2020-11-14,Boletos,Línea A,297400
2020-11-14,Boletos,Línea B,378525
2020-11-14,Boletos,Línea 12,0
2020-11-14,Recargas,Línea 1,1442053
2020-11-14,Recargas,Línea 2,1393053
2020-11-14,Recargas,Línea 3,1396989
2020-11-14,Recargas,Línea 4,90483
2020-11-14,Recargas,Línea 5,399784
2020-11-14,Recargas,Línea 6,147722
2020-11-14,Recargas,Línea 7,736168
2020-11-14,Recargas,Línea 8,674132
2020-11-14,Recargas,Línea 9,599694
2020-11-14,Recargas,Línea A,600927
2020-11-14,Recargas,Línea B,856869
2020-11-14,Recargas,Línea 12,1218589
2020-11-14,Tarjetas,Línea 1,14625
2020-11-14,Tarjetas,Línea 2,14955
2020-11-14,Tarjetas,Línea 3,12000
2020-11-14,Tarjetas,Línea 4,435
2020-11-14,Tarjetas,Línea 5,5535
2020-11-14,Tarjetas,Línea 6,1125
2020-11-14,Tarjetas,Línea 7,6255
2020-11-14,Tarjetas,Línea 8,5850
2020-11-14,Tarjetas,Línea 9,4140
2020-11-14,Tarjetas,Línea A,4920
2020-11-14,Tarjetas,Línea B,7830
2020-11-14,Tarjetas,Línea 12,25995
2020-11-15,Boletos,Línea 1,438200
2020-11-15,Boletos,Línea 2,336675
2020-11-15,Boletos,Línea 3,255875
2020-11-15,Boletos,Línea 4,38150
2020-11-15,Boletos,Línea 5,132675
2020-11-15,Boletos,Línea 6,29950
2020-11-15,Boletos,Línea 7,84600
2020-11-15,Boletos,Línea 8,150325
2020-11-15,Boletos,Línea 9,102300
2020-11-15,Boletos,Línea A,188650
2020-11-15,Boletos,Línea B,243025
2020-11-15,Boletos,Línea 12,0
2020-11-15,Recargas,Línea 1,829745
2020-11-15,Recargas,Línea 2,904092
2020-11-15,Recargas,Línea 3,931027
2020-11-15,Recargas,Línea 4,43607
2020-11-15,Recargas,Línea 5,272943
2020-11-15,Recargas,Línea 6,119615
2020-11-15,Recargas,Línea 7,328365
2020-11-15,Recargas,Línea 8,446745
2020-11-15,Recargas,Línea 9,385908
2020-11-15,Recargas,Línea A,414882
2020-11-15,Recargas,Línea B,566548
2020-11-15,Recargas,Línea 12,767674
2020-11-15,Tarjetas,Línea 1,10245
2020-11-15,Tarjetas,Línea 2,12930
2020-11-15,Tarjetas,Línea 3,10965
2020-11-15,Tarjetas,Línea 4,285
2020-11-15,Tarjetas,Línea 5,4290
2020-11-15,Tarjetas,Línea 6,1215
2020-11-15,Tarjetas,Línea 7,3750
2020-11-15,Tarjetas,Línea 8,4530
2020-11-15,Tarjetas,Línea 9,3060
2020-11-15,Tarjetas,Línea A,4095
2020-11-15,Tarjetas,Línea B,5310
2020-11-15,Tarjetas,Línea 12,18855
2020-11-16,Boletos,Línea 1,507200
2020-11-16,Boletos,Línea 2,372575
2020-11-16,Boletos,Línea 3,296360
2020-11-16,Boletos,Línea 4,43700
2020-11-16,Boletos,Línea 5,148475
2020-11-16,Boletos,Línea 6,35425
2020-11-16,Boletos,Línea 7,95300
2020-11-16,Boletos,Línea 8,175975
2020-11-16,Boletos,Línea 9,119650
2020-11-16,Boletos,Línea A,213800
2020-11-16,Boletos,Línea B,283975
2020-11-16,Boletos,Línea 12,0
2020-11-16,Recargas,Línea 1,890735
2020-11-16,Recargas,Línea 2,847577
2020-11-16,Recargas,Línea 3,876647
2020-11-16,Recargas,Línea 4,56693
2020-11-16,Recargas,Línea 5,253200
2020-11-16,Recargas,Línea 6,96653
2020-11-16,Recargas,Línea 7,344642
2020-11-16,Recargas,Línea 8,433882
2020-11-16,Recargas,Línea 9,330739
2020-11-16,Recargas,Línea A,435384
2020-11-16,Recargas,Línea B,593271
2020-11-16,Recargas,Línea 12,765860
2020-11-16,Tarjetas,Línea 1,10530
2020-11-16,Tarjetas,Línea 2,11340
2020-11-16,Tarjetas,Línea 3,8640
2020-11-16,Tarjetas,Línea 4,360
2020-11-16,Tarjetas,Línea 5,3330
2020-11-16,Tarjetas,Línea 6,945
2020-11-16,Tarjetas,Línea 7,3585
2020-11-16,Tarjetas,Línea 8,4185
2020-11-16,Tarjetas,Línea 9,2490
2020-11-16,Tarjetas,Línea A,3840
2020-11-16,Tarjetas,Línea B,6060
2020-11-16,Tarjetas,Línea 12,18840
2020-11-17,Boletos,Línea 1,637650
2020-11-17,Boletos,Línea 2,500850
2020-11-17,Boletos,Línea 3,444315
2020-11-17,Boletos,Línea 4,55600
2020-11-17,Boletos,Línea 5,183225
2020-11-17,Boletos,Línea 6,62325
2020-11-17,Boletos,Línea 7,154450
2020-11-17,Boletos,Línea 8,244175
2020-11-17,Boletos,Línea 9,186950
2020-11-17,Boletos,Línea A,287450
2020-11-17,Boletos,Línea B,322825
2020-11-17,Boletos,Línea 12,0
2020-11-17,Recargas,Línea 1,1379020
2020-11-17,Recargas,Línea 2,1328701
2020-11-17,Recargas,Línea 3,1444307
2020-11-17,Recargas,Línea 4,94471
2020-11-17,Recargas,Línea 5,356462
2020-11-17,Recargas,Línea 6,202795
2020-11-17,Recargas,Línea 7,620269
2020-11-17,Recargas,Línea 8,630919
2020-11-17,Recargas,Línea 9,536904
2020-11-17,Recargas,Línea A,601918
2020-11-17,Recargas,Línea B,834511
2020-11-17,Recargas,Línea 12,1208346
2020-11-17,Tarjetas,Línea 1,13935
2020-11-17,Tarjetas,Línea 2,14250
2020-11-17,Tarjetas,Línea 3,11700
2020-11-17,Tarjetas,Línea 4,570
2020-11-17,Tarjetas,Línea 5,3270
2020-11-17,Tarjetas,Línea 6,1260
2020-11-17,Tarjetas,Línea 7,4500
2020-11-17,Tarjetas,Línea 8,4650
2020-11-17,Tarjetas,Línea 9,3960
2020-11-17,Tarjetas,Línea A,4740
2020-11-17,Tarjetas,Línea B,6930
2020-11-17,Tarjetas,Línea 12,25215
2020-11-18,Boletos,Línea 1,582475
2020-11-18,Boletos,Línea 2,467825
2020-11-18,Boletos,Línea 3,410460
2020-11-18,Boletos,Línea 4,52200
2020-11-18,Boletos,Línea 5,165775
2020-11-18,Boletos,Línea 6,53900
2020-11-18,Boletos,Línea 7,136250
2020-11-18,Boletos,Línea 8,221575
2020-11-18,Boletos,Línea 9,170900
2020-11-18,Boletos,Línea A,260500
2020-11-18,Boletos,Línea B,310225
2020-11-18,Boletos,Línea 12,0
2020-11-18,Recargas,Línea 1,1246510
2020-11-18,Recargas,Línea 2,1192186
2020-11-18,Recargas,Línea 3,1305920
2020-11-18,Recargas,Línea 4,69246
2020-11-18,Recargas,Línea 5,316406
2020-11-18,Recargas,Línea 6,177291
2020-11-18,Recargas,Línea 7,564340
2020-11-18,Recargas,Línea 8,563184
2020-11-18,Recargas,Línea 9,502787
2020-11-18,Recargas,Línea A,557104
2020-11-18,Recargas,Línea B,776369
2020-11-18,Recargas,Línea 12,1055395
2020-11-18,Tarjetas,Línea 1,12840
2020-11-18,Tarjetas,Línea 2,13050
2020-11-18,Tarjetas,Línea 3,11505
2020-11-18,Tarjetas,Línea 4,270
2020-11-18,Tarjetas,Línea 5,2940
2020-11-18,Tarjetas,Línea 6,1350
2020-11-18,Tarjetas,Línea 7,4245
2020-11-18,Tarjetas,Línea 8,4860
2020-11-18,Tarjetas,Línea 9,3900
2020-11-18,Tarjetas,Línea A,4440
2020-11-18,Tarjetas,Línea B,6465
2020-11-18,Tarjetas,Línea 12,21960
2020-11-19,Boletos,Línea 1,583725
2020-11-19,Boletos,Línea 2,462725
2020-11-19,Boletos,Línea 3,404040
